9785 26820
7588 9183 -193
9276 5695 -956
676 7184 14
4526 6727 -929
2433 3147 -404
2773 5494 -426
9654 7177 566
3986 1766 455
5511 7241 -414
8224 7345 615
5849 4852 -704
1868 3196 22
9763 2799 439
2681 1230 387
1456 6243 -854
25 4144 986
4641 3964 -531
3226 6717 34
5790 9772 908
239 2902 516
8596 4052 672
6561 8166 -122
37 5956 953
4338 6109 -402
6945 2384 82
3760 138 142
2636 5435 -624
2616 6065 605
9452 7168 -897
963 6932 -749
357 8189 -927
1660 359 -573
8760 8860 -294
9751 6219 -495
928 2672 -215
2925 8007 -993
7505 2615 -300
194 3762 233
8691 7580 -778
5890 2708 -607
2589 3666 794
2776 3882 418
2426 5965 -787
635 6017 -35
6224 5212 981
6163 7192 -100
5138 7893 -381
2520 5349 -988
3558 2996 259
3953 6270 599
468 7444 375
61 1514 -817
3775 484 864
6486 9577 910
1733 5275 -198
5415 9143 -941
3811 291 -246
8348 1098 -725
4008 251 -36
4596 416 -293
305 2174 -455
5315 8109 -17
1440 1694 502
3247 304 908
4667 1377 -526
9769 3449 137
5512 3128 976
1309 9160 -742
7822 6842 598
6862 3516 -667
6952 572 534
2846 1109 146
7495 7672 -538
3805 3007 181
3014 8445 -824
1098 5569 955
415 6087 -950
9562 8182 279
4208 4017 -516
4123 2674 984
508 1719 -849
3878 1924 830
2783 6748 -320
6117 5073 904
9139 5320 947
3192 9187 -2
6072 2666 561
7659 8161 -150
950 5283 796
8656 3137 -929
4230 4172 996
5287 1420 -391
8854 703 71
4796 7286 -8
3093 5192 364
7681 4817 999
3379 6633 -46
2231 6839 533
351 7845 -459
1765 8176 -777
2296 6723 857
5477 1253 -744
7838 2433 75
2904 8910 -575
5252 9300 -388
9433 4520 -464
1368 2581 463
4529 4807 539
3846 8998 884
3087 7566 -425
9116 6175 272
3037 8598 -983
1201 1681 251
581 7697 133
5491 7597 709
2669 5363 -968
3304 9521 -490
9527 4285 -965
9673 7035 -544
3436 2982 623
5492 4795 -834
1206 782 631
9543 4915 320
630 3089 737
1630 9308 324
1429 8599 947
9653 1223 473
588 8416 -726
9197 1255 -582
3400 3582 -897
1180 3913 791
3237 3075 786
1282 4437 -139
7801 968 -308
2671 8740 413
8095 6084 -23
1333 3252 -15
7780 218 892
2516 7776 -459
8584 4598 -223
2814 4515 -170
5883 2582 -732
3574 970 -764
2524 7564 -536
7797 1043 498
6365 5450 609
396 1272 -288
1529 62 223
8225 8755 -31
7015 4016 27
3177 9490 124
2707 2863 -569
7246 6326 -932
7415 907 14
3841 3646 -362
15 1835 727
1765 472 -193
3655 3976 988
8721 685 864
9662 6735 533
4067 8517 657
3291 3719 -118
5166 5325 -542
458 4527 -87
8170 2238 -402
5625 7308 477
4823 4786 -524
8676 7272 564
5472 6027 -609
2481 2548 485
7309 1986 997
4401 7116 -248
2996 2637 978
8417 9507 -785
5507 2020 -181
7919 69 -174
7947 3654 -311
8090 8233 498
4426 621 930
4168 6081 790
2764 5190 210
5642 6370 649
1075 7086 518
7520 2012 663
7932 9697 880
9444 4164 -900
5501 568 -725
7171 7615 -995
4697 5449 801
3660 489 -689
5355 3551 384
9556 5304 -463
7801 5272 -537
9701 9121 -735
1660 7529 -39
4214 8020 909
5653 9550 380
3319 2868 -48
1997 1087 -815
701 1417 -15
6119 6217 -282
3840 7543 -578
3654 418 3
5498 9664 60
9023 5995 -998
2902 7145 371
3416 6310 -468
4900 1214 -631
9676 5641 242
5829 7625 -924
5562 7597 166
7451 2403 -854
5856 4312 -930
3861 8933 954
5598 7992 315
4803 2128 631
1864 6969 550
8687 5223 68
3818 9144 -431
6765 3871 780
1566 7561 445
9036 8821 470
6118 2191 -378
7033 9373 -415
5191 9252 -800
2804 8937 803
317 3253 191
2539 8931 -846
2553 3740 -89
6262 5230 388
7335 6206 289
8544 3181 789
4336 1937 23
1004 5958 -542
4849 9573 822
6121 9520 -466
9611 6161 -148
3615 3430 -485
2066 4111 -290
5651 2740 757
3616 3302 309
5470 1074 -711
4979 3676 -229
7180 5780 -974
1378 6970 -862
6842 1191 -952
4299 3035 -750
7084 7996 911
7830 8902 -404
6355 3690 393
523 9160 -794
8523 6068 321
6300 3544 -358
4934 3049 299
6126 6641 -105
4400 6983 -64
4957 3608 -910
204 3181 322
2428 6381 723
8152 6672 -274
4402 3623 -585
2259 4538 -953
2012 4229 -637
936 8452 74
6707 5783 261
6823 9558 781
440 783 -275
8740 1729 -478
7182 6302 -231
8630 3620 -763
3049 8561 310
4616 6596 -448
1289 6108 559
7876 5042 519
4595 9412 -332
7835 888 556
6804 7396 301
4395 2604 -866
50 1718 447
6538 136 -983
6499 251 494
7788 6439 -157
6426 9440 834
4881 6398 455
2626 9551 -321
3670 7933 -124
7785 8823 -844
5470 8292 198
7410 2683 -132
4634 7656 665
3015 8565 5
1878 1660 69
4916 9308 418
6477 621 445
4892 9483 823
739 5659 606
6755 7540 -831
6092 7982 -421
4515 1634 -461
962 313 -336
5805 8815 -453
5628 7537 -983
9530 4139 992
9647 7267 894
4937 2017 236
7092 8713 704
3614 7922 654
1680 54 -46
4145 987 -261
3295 1697 -700
4775 1248 189
2164 7897 -614
4238 5082 -16
9520 5913 844
876 4045 943
220 3520 541
1098 3024 33
1050 2662 -924
1686 5595 610
2161 3921 -311
832 9681 279
8122 5949 198
8405 3045 -982
3292 1818 325
7495 7385 260
3029 4424 -885
4651 3325 454
5844 5919 134
2067 8949 106
1663 7692 390
236 1969 -241
7968 3064 -834
2703 46 732
2420 9279 -745
2861 5680 859
5544 377 -882
3518 5174 -607
392 7181 -641
6407 2194 -641
6225 640 763
3674 7085 -674
9359 6156 -598
5242 7753 55
3713 6945 -476
3802 6459 425
1618 9085 -180
1840 3673 -836
73 1422 -927
7052 5697 616
6188 2189 -904
6946 9027 -70
1933 9230 500
4339 6074 -173
5044 5910 593
4654 2827 807
8236 3496 85
8249 6317 -487
9460 6692 -666
1742 2532 298
7703 5254 -173
6579 7554 -745
2925 3936 -42
626 7272 206
4477 140 -629
5397 2286 545
7054 5017 607
6708 4187 383
5610 3667 -821
6987 7108 454
8817 2329 -983
5443 3150 840
7731 9727 568
2605 2688 -652
5615 6950 -385
7223 7387 -610
3665 2933 -758
1321 2655 -849
1027 5784 695
7740 6365 -734
7213 64 990
8429 7626 58
7425 293 -984
2810 1786 -583
3153 7762 -81
2656 1418 -702
1348 1370 -78
1715 8619 635
4536 7717 484
420 1477 899
204 9654 712
6672 7485 -497
4126 310 676
6573 5941 -347
8961 6139 704
7799 6675 -160
2402 7482 654
7730 2734 -147
2072 4852 -499
6408 1733 865
4228 7749 659
6631 8655 -981
131 8453 -248
6542 301 -114
3023 1814 -799
5544 127 -983
4792 5675 -254
2953 5764 155
6832 8342 -947
665 102 -218
726 4970 338
3370 5209 239
5970 6945 -271
506 5316 -278
5509 4952 -809
490 6291 49
94 3307 347
2646 2306 853
9291 857 -585
2470 1029 -191
1073 8302 994
5748 6233 562
6917 6391 172
42 5644 -711
793 6163 -555
7237 4928 39
7443 6239 310
3700 6872 82
6807 6209 -804
2711 7061 786
6020 3616 -427
1410 1617 99
1282 590 -762
1299 8535 452
2627 7132 -494
6112 8548 382
2132 4612 -727
950 1667 179
897 1626 -798
8473 3452 798
7370 5874 215
8660 1066 344
5153 5555 610
6582 9254 665
3792 3487 176
9399 1968 509
4990 9753 -265
3266 5605 638
3561 8036 -3
8100 5439 -269
8409 1345 902
4489 1297 670
2504 5000 19
879 8488 254
8796 2491 389
2800 126 872
3296 5900 751
3955 8271 100
8931 4475 -761
4891 4185 -481
9269 1603 849
3926 4074 -734
8006 660 52
5210 7461 933
1637 7323 -317
5083 4994 -985
8670 7135 -354
7240 6015 -626
9010 1111 518
1349 4031 -626
7059 5792 385
244 8435 610
3163 158 285
4073 7816 152
6050 5531 368
9727 8607 617
1056 7290 895
6839 640 375
9535 6045 -939
9104 2006 587
1813 6511 -219
3197 1761 -108
1706 9152 -997
1431 5415 -298
146 9087 101
7938 3604 -842
6664 1196 -835
6750 8076 -596
4574 2580 -365
7652 1473 486
9608 2502 -954
990 6417 1
1768 5284 391
6346 1432 -424
4800 2101 84
388 9088 997
2703 3127 -406
1076 3481 587
6928 1545 -674
512 9128 102
4268 7724 741
6968 1997 362
7864 3393 715
630 3110 -293
7337 1547 -997
4493 4637 -457
3791 6580 724
6189 1915 -296
9050 7962 -709
2561 2499 -531
8838 8505 461
9299 4228 40
4317 3977 909
8785 1016 720
5138 6927 -20
2843 5954 633
2840 8140 257
434 4371 -139
5786 1762 47
7828 6863 692
8943 1501 -225
1502 551 642
5082 1662 160
6887 3717 50
6265 2635 -364
9265 8822 472
1771 3962 -245
306 582 -896
5286 5565 478
2377 642 957
5394 6433 732
5177 2115 -640
613 5709 751
3557 1787 -414
1862 9638 -805
2541 8062 409
4711 4698 -648
3250 932 -142
7416 779 110
2191 3708 -815
1814 4498 -981
6449 6240 620
2564 2608 552
2616 8343 687
2707 8150 -793
1099 7712 -566
5176 5709 560
6724 6047 -910
8549 7200 -15
8572 9102 233
6346 1274 -588
6455 6559 231
1937 3542 -319
7535 375 -432
4302 9029 670
5363 1422 -760
81 618 411
283 6507 401
3961 9478 931
9256 8207 -917
1296 5824 769
7148 1496 760
5313 5362 -214
2065 5856 -492
7729 9108 509
3034 2195 178
7468 5770 936
8383 1740 -531
5018 1271 -822
3254 8347 -784
8623 398 89
1 262 3
6646 2828 -185
2025 1529 857
8644 212 -479
8841 9565 -170
911 4093 -315
5074 7420 267
3475 2525 -112
2196 4916 854
9281 173 347
8094 3794 -658
8811 8886 -609
4924 8087 851
5659 9640 211
828 2441 14
1034 7231 169
9020 4641 643
6970 5776 608
7272 4836 457
6567 354 -660
4922 2751 -465
4303 2011 -173
7032 7278 -828
4933 9063 274
9257 4240 457
8305 5510 -883
8884 9054 -423
2278 2700 -844
8628 1767 -6
641 1634 609
6498 6163 594
6017 5058 -748
5388 9431 268
7997 6208 -660
882 8900 -578
3081 346 -195
1170 3061 364
9237 4079 -329
3451 2621 -696
1937 1574 586
4676 4088 792
7988 4316 408
393 3640 983
9390 6886 950
1015 522 650
4343 1345 -573
2702 8987 -45
6258 5522 -163
6838 6918 -295
9619 2997 -451
3083 6473 -874
7742 1352 620
4119 8834 -780
32 6398 -424
4551 3177 -201
507 2214 756
3133 6314 -678
8945 6903 272
8040 8572 -583
2650 4212 -826
3499 5766 -421
5883 4367 -849
97 4919 -917
1522 2164 -531
2524 1857 928
2340 2216 644
6349 2816 -813
9660 9224 88
4331 5884 676
1491 125 -436
5315 8391 912
481 5474 9
6493 8285 186
3712 9343 -928
6973 7518 116
6661 7116 225
6514 3740 -874
2887 7719 -233
6829 7474 786
2412 4827 -762
1029 1917 776
7404 4960 -588
2659 8968 -496
6208 9467 -833
3219 4620 966
4439 5716 -485
8835 2677 -167
2134 2292 236
2535 9170 871
9109 4922 947
5430 8388 761
3117 3803 -17
2329 9364 108
2819 2753 134
7917 6401 490
3551 6146 19
2648 5788 870
231 1572 960
7127 1638 173
3867 5466 323
6126 7065 -78
9571 3624 46
3523 4316 609
6403 6003 -474
7949 992 420
5976 2559 -746
7549 3887 -723
2917 771 605
3617 1468 -838
4981 5979 607
2329 2181 -212
4111 3563 205
8925 5975 -167
8132 4330 -127
4781 3290 217
3189 3904 -878
3259 4351 -450
7956 5798 657
7099 120 -542
598 4075 78
5145 3390 563
7853 8654 827
1111 8573 -449
6838 3371 561
9641 5608 104
5714 8379 -201
2688 8653 -49
5157 7574 -559
7011 8624 -490
4393 4417 -242
8101 9526 489
6935 7611 -709
9085 8610 941
4134 8627 71
4961 4472 -894
2806 9757 802
9631 5996 -813
9739 9230 943
1601 7846 990
9313 5442 223
8109 4651 -579
8086 1089 -954
1480 7132 -63
6382 1778 891
1271 4538 -460
9557 7791 -899
9742 5483 -266
8920 3427 937
7519 3994 -616
546 6732 -205
3150 4542 -363
6807 5828 -19
9387 3290 689
9502 8379 -253
672 4788 325
1412 8834 622
6677 3822 677
5133 38 707
266 7174 -817
646 7855 -664
9221 6752 -85
6984 2448 -318
8367 6230 236
3634 8922 247
1734 5614 415
3741 9521 286
190 7281 120
870 3506 -490
862 2672 271
4357 6356 -15
5659 6902 -640
6491 7197 955
6635 8073 80
4739 7569 -151
2367 6745 377
4798 566 -748
7865 5635 89
2585 7221 718
3941 2394 675
3695 3435 875
7701 7326 -180
9156 7489 147
6231 6182 -65
3373 1206 -764
7373 4581 -152
8311 4372 -4
595 572 732
9205 4355 -961
304 4383 685
308 2324 621
7045 1652 -820
6844 547 -118
8808 6747 945
8897 1193 662
7976 374 -757
43 4870 -551
4542 8169 825
8536 2611 250
3669 6318 -194
4449 3736 -353
635 6077 -223
6064 8491 -813
3235 2046 950
7252 2481 -938
743 9719 334
6989 9335 -726
107 7477 -734
24 3883 320
744 8309 482
2789 3068 702
5063 3717 853
7008 9585 -248
1447 5571 -614
5543 1636 -524
8227 7870 159
3009 5800 -854
4553 2316 -296
4932 3725 780
6608 5622 335
7558 7775 -733
429 6824 -408
3739 346 854
8729 7397 -317
730 4683 632
5842 5310 -328
2971 2554 -687
6961 9359 578
7576 579 778
4714 5153 -851
7272 1575 -836
2842 1100 335
8581 7596 195
9337 5830 104
3589 6610 903
685 518 -727
3915 712 879
7234 5159 869
284 9780 -301
6128 59 149
9580 7044 953
9256 979 991
3984 2811 -888
8692 5500 785
1391 2927 453
6432 1050 -398
878 977 -920
9631 6148 24
1119 6166 706
2766 2343 138
349 6372 463
7877 6236 -746
3421 5419 23
8975 3021 810
147 7349 567
16 2754 75
7017 2298 833
9234 8711 527
416 8022 773
262 7950 444
7973 7160 556
1230 6180 66
3800 6683 -354
1695 6310 657
8002 8860 647
1174 5635 948
5950 6323 184
4018 4354 930
6399 1559 509
4211 373 -824
1157 6100 331
770 3263 -802
6693 8807 -68
1656 3951 609
5083 1459 -658
4977 7387 -462
4252 2790 489
7320 7253 -714
7582 3635 -34
7830 8167 -746
4680 2282 646
9007 6630 -971
4965 1052 -945
1613 4549 -744
8508 5959 -258
8256 1362 123
7802 3814 705
2300 31 702
2665 8557 -657
8313 6287 -862
7322 2102 627
5706 4823 742
5359 9088 916
5856 57 -192
1789 1738 -834
2205 3969 -46
6001 1152 -346
6201 7027 726
6174 8467 -966
4100 9003 -717
1771 1328 -933
7845 5370 -35
4173 9774 -673
8983 1812 -15
5085 1945 -677
7629 4214 -421
1989 8892 -265
9476 8016 -216
4691 338 231
4602 540 -506
6767 221 -577
6481 6220 283
2088 685 376
8001 6919 -368
6244 9314 -737
2667 2951 -612
213 8077 569
9408 9383 700
4002 5863 7
9256 1963 -262
7644 799 683
3002 1790 -698
3039 8985 -836
4770 6540 472
572 7864 756
5359 8283 875
1360 7336 -58
6524 9301 377
8149 3715 -453
7001 7357 882
806 5627 -766
8121 8518 733
5048 3062 709
5298 6777 -174
1864 555 672
3421 9643 803
1493 7939 496
8106 4824 -820
25 3164 -378
2340 5927 496
4394 4606 -290
918 7959 300
6196 2008 380
7895 5539 -360
7305 2623 -783
130 851 13
6397 812 -131
3508 3691 664
703 4987 -960
975 7836 892
6485 1343 -963
3699 7054 -113
4981 1930 519
8847 230 197
3475 9046 -984
873 3921 219
1219 9667 -289
2899 4411 145
3229 8053 -506
4759 6324 -463
4340 7016 900
3429 9242 234
8883 3795 310
6737 7967 -554
6853 4936 -241
2118 1507 -989
2434 5748 779
3996 206 -42
7426 5103 774
1590 6 -841
8271 3547 -506
7068 3195 31
8695 3989 -391
1712 1607 525
9616 315 593
3183 3195 470
4163 5249 566
5755 6214 -578
200 7706 -644
2415 9089 -992
1958 981 -843
1756 6787 -868
4578 5001 -523
4616 490 863
8678 3651 -766
680 2716 437
1460 2868 216
7685 2254 -319
963 6974 -522
8644 1628 618
2391 8243 -732
1398 3809 -915
3883 4136 732
313 9396 745
3887 3961 222
3875 3056 -45
1312 1018 -866
829 7704 902
6632 2248 891
698 7728 260
2095 5376 588
8139 306 -508
9122 8822 -188
6592 8483 -120
2348 3069 -912
3226 3944 243
6073 4614 -888
2086 1846 -198
3439 4310 -115
8479 5112 513
7322 3809 230
5099 5362 -71
9746 9745 -237
8970 1934 264
8917 9417 219
2951 6477 -812
7288 348 -727
862 4019 777
3212 1260 -635
8963 5930 -989
4607 6459 -131
3354 1260 -4
961 4658 -121
593 3297 637
3763 9310 -667
6051 1877 592
8509 9047 278
6566 8205 465
6212 8278 703
3656 2314 232
8291 2613 999
7768 929 -951
1102 7960 -955
180 1197 209
8907 3722 536
6628 5238 807
786 5491 -232
4256 4732 -744
1903 9770 279
7572 7044 -886
4169 6177 -405
5991 5168 -187
152 2664 -798
745 4174 64
61 7599 -529
8013 9352 -692
7711 802 -616
3774 2232 347
8364 7736 432
6018 9335 594
4753 9486 332
6896 9448 677
8374 9150 -439
496 8483 651
6080 9410 132
5715 1684 154
6350 7113 165
4630 1593 582
2737 7262 -803
1868 8900 871
5230 4463 641
6185 4066 244
8491 6596 -359
7047 5198 -402
2402 5102 812
9545 6281 -447
8541 1357 908
3716 8193 -237
6776 3383 964
5886 1007 -128
6810 4376 -585
7110 8244 -222
6384 3466 -394
5134 4660 587
739 3764 -872
7957 7887 692
7178 3728 486
5222 4213 -726
2069 2874 903
8042 9371 223
8392 5813 -358
2351 3948 -379
2983 9627 -2
39 5262 448
513 6857 -878
607 4706 273
2371 5428 519
2047 813 -84
9095 3676 -667
9246 56 -108
2671 7491 134
8861 5969 -628
6368 9396 795
3599 2858 49
3732 2292 147
6098 5313 447
5314 1574 -492
2449 5069 769
2876 3381 -909
7148 6576 396
7710 5561 404
2770 2576 641
9035 1900 364
5039 5716 -362
4369 2946 -500
881 8063 659
2854 770 -830
3135 3209 -424
4676 6923 -657
8514 1470 -153
6649 8768 -624
7575 8023 -144
5051 5178 754
4130 9015 -192
885 4569 237
246 5009 -202
5058 2056 447
9727 5888 913
2408 2539 -830
6581 202 -790
3967 4477 999
6292 1546 585
3535 4317 656
3779 3923 400
7436 14 -470
7501 1092 319
3482 3084 -775
9405 8902 515
5477 6320 -92
8642 29 -683
1169 4805 579
2948 806 -363
8551 1636 -325
4584 8001 587
7575 6145 -347
3748 9221 520
3641 3100 472
7053 683 998
5092 687 535
3096 5972 246
6007 9007 -498
7328 2638 -79
6569 3164 286
1303 8032 -224
3286 9117 -916
5030 9115 964
1709 5646 971
616 4992 -451
7861 2472 -888
6375 1954 943
6987 5440 423
4642 2891 31
7351 8679 -262
5354 6325 420
6957 9241 -81
844 2503 -214
3932 3593 423
9073 1835 -48
8018 5219 266
2766 4188 -438
9701 6281 910
2665 8301 -170
1201 3218 -239
1307 4626 253
8706 3956 -57
6464 477 -936
1505 7934 828
9237 2659 252
8298 8411 -230
7001 3662 -404
7222 8079 147
9406 6895 729
1620 5948 -273
1918 1063 490
6278 8331 755
4014 2911 45
8003 6625 -427
484 1527 -318
9680 8145 -300
2345 4570 971
6359 3971 -469
5629 6189 437
1483 7901 -433
6420 4673 242
552 9006 948
5976 1627 -876
9203 6504 -940
4253 9187 658
4630 4046 736
923 1351 -686
5764 7088 -857
3832 3606 802
360 8929 227
3104 7366 -639
8817 7950 -891
237 7380 -776
9273 4972 -209
5578 5990 681
5075 4298 -326
8468 2208 754
4763 849 -641
9074 6855 -840
9167 9184 158
4917 7790 543
1290 2203 -820
9428 1566 612
7437 4963 -937
8460 519 -288
3001 3583 68
2994 8199 732
2864 5405 57
82 1540 100
9572 321 708
9489 797 358
5810 8247 307
373 7963 -165
2968 650 917
5862 1344 -275
7245 3079 -313
1800 1038 -143
1744 6673 -21
8513 5725 431
7616 2990 754
6250 4636 -605
3439 336 694
6981 5340 883
632 2764 -568
5593 9627 -442
2954 9252 622
1549 2006 -66
8836 7906 -303
7056 5196 -184
8828 5349 -652
8980 8715 467
7566 2839 767
9023 8 -923
7937 6710 834
296 7374 -852
6641 3210 -186
2 2830 -911
1100 8771 -339
2566 3117 -969
3446 6765 -567
1782 3621 -276
6335 127 -909
2274 6760 -23
7786 8504 -969
7305 991 -774
780 6351 -778
1022 5142 -529
5812 3851 -467
3519 2841 849
3440 9110 388
8430 8204 -830
7893 490 -87
249 7539 315
9624 3136 916
4693 1768 -279
5605 3336 752
3773 3804 144
8624 3771 -357
3057 540 822
8193 466 -922
2838 4416 828
5973 8697 -980
4692 6577 -341
7940 9052 -60
7690 8508 -917
7236 273 510
2181 7925 580
4141 7995 546
9214 1567 -249
4674 8730 -93
7809 8581 554
958 2578 997
4378 7234 597
8110 222 -513
8301 4762 159
471 9769 -655
8820 1164 878
2413 4683 -380
7861 8530 -622
9465 1329 23
357 7601 920
8900 9328 -205
1225 4301 -525
3944 3376 -425
4131 2981 -84
9286 3524 -931
6118 2709 -686
619 4036 518
4855 191 -82
3916 7850 216
2567 2749 27
5487 7161 -309
1996 4170 -374
7044 2745 -607
6240 6554 248
9168 6277 -814
259 7613 644
1045 3718 -218
3415 3961 -733
9775 2684 230
2254 1295 480
6712 8111 -979
6781 3304 215
61 6350 735
5308 4264 270
2051 2261 367
8111 5735 -85
1228 3565 554
114 8057 417
2656 4956 -712
3078 6153 -850
1901 4070 -338
2625 4378 -19
6773 8834 550
7472 300 261
6783 8436 -412
8245 5060 921
1937 7341 -868
5188 3922 -320
9205 1369 -521
3400 910 -61
6515 2870 -857
8340 5763 -809
2824 8370 -291
2946 2059 -283
5157 4092 695
7839 4793 -801
3018 68 345
8239 5550 266
1160 255 658
4332 6573 328
3918 4864 444
3913 9306 291
3664 7026 -146
4840 5156 845
6714 8113 -596
2005 7008 765
9710 3013 -605
7862 5043 -607
1552 4451 -42
6952 7538 -511
85 8209 -542
9121 8416 815
7146 8033 -534
35 6761 -232
5409 9560 -939
9340 1089 367
2162 8318 438
282 6541 -406
1482 7463 -413
3097 2518 722
2150 8694 582
8318 7012 -993
3821 4420 439
6412 3593 225
1403 8539 962
3847 8609 -861
863 3893 802
5142 1385 -996
1995 4758 -645
7212 4229 -292
1179 4258 907
1682 9280 805
8714 981 -656
6111 4718 -208
135 2388 100
3357 2055 -772
1804 7015 -102
8568 4116 444
9510 2500 351
5922 9033 -4
9694 3014 259
499 5791 766
5185 5467 304
7505 6562 700
8093 135 853
8487 7448 -525
4646 4544 -489
853 2611 465
1182 4708 -647
34 8335 -344
6936 3570 -495
7048 6859 2
4974 4048 -706
6578 1141 778
1751 1899 -36
5999 5768 925
8902 8116 -580
2797 650 -650
6249 9542 658
8215 5637 102
1157 3763 -373
7175 7189 280
3914 8896 198
8521 2833 561
8585 3851 383
2925 7185 -590
8719 4807 631
1428 4886 -811
2889 1934 -334
9118 1852 -204
9165 4668 675
5680 9235 606
9749 2397 498
2038 4022 -27
1039 6072 272
264 2510 661
9102 5060 -575
8130 8009 -675
8566 3442 184
3481 5842 -74
6232 912 -546
8830 1845 -757
458 5936 -799
3701 6863 -882
2139 4281 650
2194 3581 350
7420 1916 160
6345 413 432
8334 4764 329
7771 8613 -510
6405 2964 427
2889 6349 626
4969 4583 398
3567 996 -418
1873 3761 -77
2765 5528 305
8233 3043 -138
8853 6104 479
316 495 -230
9148 4160 758
7921 9254 744
2619 8386 -606
1575 4079 341
7793 9268 -199
1885 1530 -920
4065 9035 207
8906 772 -224
890 4698 865
3939 5075 -471
1019 492 731
1342 6147 -299
285 7644 -645
957 5811 -293
4694 2562 386
2335 160 -569
2085 1008 -119
7724 7944 135
9103 2794 -443
1587 67 -474
5574 7590 -182
2644 1848 -791
8837 3293 -943
1554 1237 58
9421 1759 -536
3109 3282 -79
2500 8845 169
9357 4286 -225
4477 8918 559
1999 2326 -786
9659 4726 372
3923 1316 -654
3321 9163 505
5950 1779 804
6295 3343 -703
6010 5850 -75
8717 2186 -904
4 4045 -464
2438 9705 -220
9443 103 -442
9256 2828 -29
2104 6652 975
5014 6251 -158
5441 7953 -480
3478 7755 304
4226 2437 13
8550 3490 201
8503 1253 619
241 24 -135
4951 5246 -877
6046 9225 -990
3049 7647 510
4239 4552 450
6886 3290 553
1929 2351 -20
3771 9609 -180
9507 832 -265
9393 3653 -983
3007 7054 -572
4766 9174 454
5812 3628 680
8254 4966 78
5452 9332 -183
3094 9246 -919
2969 1951 10
815 4606 -525
4597 4363 448
2514 8549 -828
3544 5577 513
9755 1 528
984 699 -965
8772 3316 89
7331 4554 935
532 2899 98
9566 3539 -245
4284 3469 -414
4343 71 -9
1423 7409 95
3557 2365 -581
3983 12 -33
8636 9607 -935
6228 2067 92
4614 7844 -549
6747 7385 -421
387 190 887
1732 8336 221
8767 2364 189
9270 7997 -665
5916 7113 -197
8546 1489 9
