18
960 877
472 387 -718
296 614 -53
140 913 -608
853 599 743
889 582 251
493 476 -454
617 239 -301
696 610 705
396 313 660
520 618 887
379 400 -771
936 114 537
821 449 938
625 286 354
703 38 -593
798 407 540
312 389 692
359 429 523
408 338 761
848 455 -863
937 724 -177
707 483 -815
490 227 -387
480 918 156
282 431 846
783 770 -842
403 222 -224
96 343 970
195 580 -808
465 353 -998
252 424 -999
597 339 765
680 539 341
330 839 338
179 156 636
829 57 916
525 416 -442
792 506 159
423 212 -521
114 508 -840
301 8 -815
857 149 459
15 79 351
118 773 99
272 845 -817
853 798 335
550 828 459
530 757 864
248 90 -543
121 663 380
480 190 594
139 161 -545
768 918 206
865 322 794
675 823 -782
532 530 -613
235 880 969
765 721 941
153 392 190
759 854 -958
182 154 -819
376 555 -240
562 15 -378
283 797 414
911 494 605
804 170 -936
746 144 -977
325 260 -771
134 889 566
882 103 -621
616 706 -376
909 141 246
806 788 -541
284 921 971
24 86 163
335 298 -954
397 834 -840
436 822 298
198 443 658
752 14 353
85 248 -895
734 548 -677
752 879 -749
794 609 447
19 224 -168
728 359 -778
738 121 634
712 555 667
189 880 250
876 319 171
316 192 -388
227 83 704
131 838 -658
792 291 831
263 559 966
253 550 -572
350 936 -422
292 417 -629
162 746 -217
423 390 403
710 574 475
625 202 -509
425 87 414
752 180 31
716 755 343
853 375 319
251 103 -630
351 713 -306
895 671 -813
844 229 144
98 881 -123
282 370 484
395 243 839
582 406 -498
376 463 39
596 251 934
246 840 519
599 509 -910
45 421 -156
369 660 620
226 495 -71
404 812 704
530 483 738
1 250 -772
705 393 -94
164 396 -666
432 109 -196
108 817 51
721 159 -658
312 206 585
506 657 275
385 348 -924
191 698 217
892 372 -508
765 482 579
778 91 -744
106 470 372
448 798 -422
253 908 732
799 866 754
132 851 327
345 529 847
92 809 812
298 625 -743
588 677 949
598 811 320
371 551 -406
551 69 -828
528 864 -136
750 505 -505
190 138 917
566 42 582
145 763 719
900 365 543
456 118 752
480 224 -328
16 258 -593
708 171 307
472 587 -498
642 870 -644
136 154 54
737 730 757
713 624 -706
500 260 550
303 241 -238
887 32 362
559 468 13
575 233 -701
430 429 -133
647 861 -635
83 357 -917
518 419 -861
462 33 6
591 536 149
593 419 -775
707 163 514
728 699 -773
712 47 305
214 786 202
367 3 380
498 4 625
628 852 -391
47 263 737
390 755 -257
384 922 767
842 810 647
659 644 -489
45 198 156
57 621 436
464 586 591
357 63 -104
810 610 869
292 519 -865
512 915 456
571 205 851
381 196 605
562 720 -303
56 436 -875
251 700 -389
888 311 -592
657 259 -441
438 476 738
52 223 -956
715 175 638
604 664 -404
674 189 4
354 45 -519
399 171 767
288 805 -724
9 767 530
933 706 777
363 865 437
534 164 573
838 704 -1
712 842 684
160 826 -300
791 582 661
770 200 190
49 609 57
584 910 -534
396 259 -897
868 312 -685
868 689 836
24 422 -175
678 212 271
772 433 -381
473 726 -608
803 685 842
677 388 771
213 156 209
38 346 -983
252 533 835
191 937 -153
860 643 -259
897 743 426
840 700 -490
461 453 -211
916 514 743
59 917 -510
776 594 -135
40 252 -372
690 490 809
939 639 243
145 50 -820
770 285 539
40 621 188
511 460 143
700 365 -594
144 55 -131
49 794 792
754 165 327
108 848 -65
829 568 -291
510 430 504
167 710 -576
299 261 847
821 23 199
221 275 880
105 728 668
566 651 77
620 223 597
252 147 391
513 210 -974
266 366 534
850 184 733
617 778 471
496 455 -712
607 913 -233
908 119 -735
417 813 647
634 469 -843
117 283 791
397 436 -549
565 179 -73
687 392 101
230 348 882
785 487 501
6 620 -912
357 341 768
449 23 605
735 412 -591
62 591 -165
336 534 499
77 756 969
839 167 419
671 830 -494
204 9 -932
555 698 -90
135 430 -503
569 266 705
13 138 227
936 574 579
529 189 -227
636 260 -639
683 388 994
824 447 153
423 870 825
525 271 729
20 397 672
65 228 -623
59 516 666
59 405 -970
632 556 -336
91 597 114
718 228 453
720 58 -284
700 335 497
824 745 258
641 318 780
915 939 -113
363 280 -224
285 93 -26
403 433 -975
69 152 475
790 330 -786
547 52 -194
661 94 -914
240 380 39
144 838 -570
458 564 931
367 334 -950
759 729 228
490 16 920
583 780 187
541 297 604
723 514 626
353 680 -9
204 61 -853
834 72 237
150 924 206
795 229 -707
186 780 -367
529 213 457
355 177 -188
821 534 693
362 758 -450
111 391 -978
813 741 -444
190 112 728
297 636 -679
310 483 893
689 821 673
508 592 -406
345 678 405
213 910 0
580 419 -736
239 213 935
765 239 27
437 808 -818
581 433 203
525 413 -680
204 199 795
652 656 -51
634 285 426
735 746 138
346 162 744
165 773 731
700 759 -849
520 69 501
362 87 -495
453 906 -156
773 662 -302
44 368 715
586 394 -971
611 480 771
324 200 541
341 882 -951
534 324 783
135 684 -759
879 553 63
630 888 -96
313 334 964
30 148 51
43 350 -629
664 863 428
322 926 271
256 677 -862
387 331 554
722 884 -664
435 915 -73
114 715 223
429 161 845
784 649 -201
642 917 868
143 748 -355
21 720 85
415 930 411
92 889 61
150 723 376
815 589 -848
589 695 450
922 556 515
743 865 189
11 525 903
461 672 -227
513 275 232
463 424 314
423 70 759
361 146 946
515 577 -58
935 208 268
250 283 35
90 888 600
549 21 -361
618 507 -541
389 42 890
714 352 -831
233 215 -497
21 258 -598
386 491 263
266 744 940
815 701 -440
281 853 -516
591 784 305
764 283 -137
760 415 -662
460 729 -71
377 885 -628
343 154 454
794 662 -916
322 375 -702
337 452 -795
426 566 781
276 415 147
475 711 -792
1 939 140
251 335 -15
673 503 598
138 440 -268
884 733 712
61 741 750
719 501 -724
180 850 829
120 42 -26
802 587 786
634 290 699
685 833 -999
334 270 624
270 346 -475
639 532 -151
864 97 -830
816 62 -355
243 831 -526
596 583 452
732 563 -258
401 900 903
124 323 -354
113 174 -269
332 475 229
932 620 808
116 850 -733
211 838 157
646 771 -966
407 493 447
777 304 -171
647 717 -918
613 117 29
453 728 -41
939 337 353
299 306 222
624 82 -21
115 883 -785
448 687 778
488 623 413
848 39 392
163 189 -711
814 787 -446
102 930 -679
319 594 -637
800 173 -443
245 735 -815
862 845 266
901 159 918
458 358 624
176 368 369
677 595 967
477 291 -272
224 573 -794
15 590 99
63 589 384
194 51 -654
617 445 62
364 718 -421
404 634 -117
844 526 954
260 320 -495
232 21 -774
338 472 895
353 416 -496
547 472 94
687 425 646
875 627 749
209 22 286
798 640 -655
889 57 526
606 532 489
826 434 47
535 667 790
711 676 343
890 838 -286
71 918 250
320 683 389
660 266 567
643 904 816
153 824 -532
23 644 876
491 322 168
263 50 -50
748 728 -836
211 200 -656
207 58 -701
791 117 -381
478 332 67
286 637 -357
87 254 -847
131 445 401
390 858 462
662 140 50
557 161 368
560 906 -139
268 64 -2
470 250 -247
498 890 -201
565 805 -637
511 839 438
624 126 -144
381 559 401
926 771 -901
785 481 -113
266 847 -950
784 45 -44
594 481 578
757 768 350
830 203 218
542 467 80
553 159 981
516 530 969
542 855 -793
309 625 -689
89 899 -32
894 959
216 571 -589
579 647 130
513 346 -706
260 414 -372
188 528 730
471 674 -984
615 498 851
232 523 99
161 571 -312
285 118 749
883 81 172
298 373 -436
109 559 -409
676 759 661
448 867 -894
711 321 -679
849 887 528
680 528 -568
217 846 -907
376 155 -11
253 192 -436
72 96 337
67 160 540
691 95 -985
866 632 164
17 805 -107
548 583 -819
872 738 487
893 304 -973
579 336 539
52 180 143
681 840 -147
110 596 -695
280 517 270
239 743 -800
331 638 603
543 237 213
686 536 -279
41 375 -526
87 757 -459
210 636 329
309 313 806
711 554 -444
280 606 84
293 35 716
218 706 45
875 453 638
597 90 335
300 189 842
852 514 219
757 237 805
165 856 337
350 805 466
681 275 708
117 215 -525
591 716 194
628 78 529
687 494 -219
153 365 912
639 573 755
358 368 418
854 485 -500
129 328 487
785 869 913
329 121 -872
752 149 -589
530 230 65
824 533 -903
48 465 618
798 808 -708
532 105 -258
335 497 -52
377 689 -129
277 596 -137
880 318 -964
639 477 -922
279 539 -358
553 244 -800
89 832 -797
480 52 -113
707 204 -251
202 19 -541
826 505 -160
696 440 712
404 630 903
504 864 -25
171 843 516
213 591 327
350 882 648
809 157 -194
399 208 -546
200 99 -813
405 639 -552
677 817 835
818 389 487
626 779 -96
625 197 -865
58 892 158
444 158 399
701 349 -46
302 286 -533
75 478 313
646 503 226
784 264 -265
527 863 895
221 31 210
837 21 -747
137 787 -35
444 430 -719
529 535 652
521 837 -864
560 729 40
330 680 -39
230 748 103
110 760 -36
280 414 -260
119 88 -980
396 424 924
302 66 921
8 705 868
310 5 -443
246 844 -638
303 230 471
669 424 -854
319 267 478
254 856 68
860 716 -101
540 504 342
204 778 -173
533 143 698
543 577 583
577 521 -957
480 187 766
635 266 690
61 579 -907
574 121 358
216 79 -851
723 356 -226
813 790 896
311 563 703
231 608 -86
185 767 -554
234 345 149
570 785 -348
632 759 -353
349 822 279
229 841 -77
678 809 -386
857 201 -646
749 104 590
311 186 -30
108 523 -291
367 159 -151
504 720 -559
809 421 193
657 358 -912
416 456 361
850 881 -22
867 42 872
246 25 955
855 421 432
633 159 670
313 554 244
91 122 979
848 373 -844
172 826 650
395 610 56
125 694 1
521 10 882
397 404 159
639 548 494
481 442 941
176 84 409
642 874 -950
651 677 -281
123 481 814
266 240 -28
893 887 15
803 393 -189
7 795 -676
840 193 494
560 719 -697
241 81 -584
660 24 -508
205 509 -934
39 34 -201
627 656 -848
261 532 274
10 437 197
118 167 320
229 755 768
716 349 -399
597 849 490
231 527 423
214 193 -313
83 545 -453
132 557 -115
161 540 164
463 42 -793
123 567 637
274 136 130
689 786 70
164 170 529
795 23 -530
235 573 841
160 314 279
836 853 -424
346 494 -396
777 377 974
309 351 -95
466 666 -786
843 188 -640
851 571 793
373 157 55
657 782 808
637 422 -392
740 236 -893
497 573 -505
444 237 985
860 202 117
143 578 961
632 682 179
779 360 -721
355 37 -589
390 627 -33
856 657 744
810 353 217
307 743 462
518 631 110
186 828 -768
631 330 -202
805 812 -579
748 251 -909
765 693 -504
428 55 283
457 329 -271
826 552 114
638 453 864
116 590 -933
826 285 666
512 435 -915
45 876 -424
108 731 -823
56 702 877
74 380 861
674 769 -891
146 813 286
551 202 94
755 773 -818
804 481 -208
291 652 -311
784 121 983
184 328 -30
881 255 447
511 550 449
305 62 270
642 161 159
240 631 106
803 372 867
579 695 201
687 389 -626
335 393 -125
315 567 -272
224 432 179
112 773 647
309 322 118
600 115 -37
393 213 933
490 206 562
283 306 902
614 79 670
338 335 433
117 334 -304
493 596 761
760 331 -468
391 811 -706
442 147 -659
747 348 -317
660 824 -178
399 347 -98
587 74 -152
167 359 295
410 794 653
4 92 -637
372 174 732
786 195 590
58 93 243
548 644 184
557 542 -658
519 777 -903
195 105 -962
160 71 748
882 450 820
530 104 179
269 46 -688
32 119 39
639 459 250
106 704 889
346 669 363
226 538 674
98 712 -888
373 199 -348
612 854 -152
63 522 2
154 611 -370
561 820 -81
800 828 171
119 622 -682
97 431 -831
432 818 505
891 857 -79
170 565 -233
746 582 707
652 136 -80
828 445 344
805 29 -202
393 238 369
112 470 534
656 466 -96
458 163 -264
627 751 43
693 558 71
411 113 -502
379 643 -402
760 742 -581
30 483 836
795 136 -436
296 784 -294
663 710 -235
70 332 -506
235 74 -141
193 134 614
799 119 444
559 501 -101
169 355 164
571 257 -162
506 764 553
287 52 -185
332 74 160
483 353 -381
570 42 -246
718 50 -300
479 813 -518
240 498 235
597 441 276
232 42 -935
541 495 -312
639 51 36
150 263 778
778 679 269
515 892 -328
843 193 -470
260 147 -424
713 539 -558
598 290 -661
829 188 -664
489 845 -116
46 364 -763
311 168 -817
455 809 -937
469 767 12
56 126 -300
258 9 218
386 239 348
37 291 -640
110 48 -432
623 131 138
135 817 452
50 593 19
892 599 593
448 790 378
170 331 -734
222 803 924
838 405 -49
586 178 -327
783 627 -469
621 331 699
447 336 155
16 885 -422
280 646 512
359 629 52
312 824 216
782 806 641
804 563 -65
739 854 -682
733 98 -135
62 845 -369
871 10 -983
764 545 -38
301 42 -570
322 732 344
828 368 967
138 397 -165
432 377 728
210 611 641
194 197 467
814 144 -319
473 364 -254
475 396 -747
210 445 -726
384 216 -743
405 100 38
726 820 -748
47 235 -897
78 380 -995
227 571 -121
833 201 423
770 125 324
773 106 481
587 443 81
375 854 -817
206 421 -150
91 664 -799
118 454 721
782 763 -631
643 436 -692
548 8 -316
760 471 882
777 57 850
134 869 76
469 432 -193
451 560 64
417 709 786
248 713 -979
648 3 718
180 205 465
690 774 381
709 681 -644
548 558 737
624 367 957
297 487 -694
189 777 166
892 530 583
15 707 -12
43 660 388
336 134 -250
847 345 845
627 261 -128
11 869 -244
253 250 -504
522 209 -674
833 70 291
40 317 945
851 63 -665
146 503 188
749 586 -213
430 462 506
290 773 -574
732 217 665
285 312 269
719 854 -160
694 729 -709
423 222 -894
419 215 384
434 61 891
125 226 742
713 490 -594
46 581 238
819 205 -718
841 229 -885
823 385 30
599 162 -798
758 119 -538
423 58 -361
420 498 -62
36 572 -75
497 452 446
122 170 -996
238 303 -222
661 189 816
155 272 -430
673 83 220
119 247 608
379 455 728
474 644 -624
697 167 32
792 523 -968
573 585 -821
536 171 684
80 850 825
516 174 -389
45 239 -170
627 560 -928
879 152 -901
472 528 849
412 443 410
21 870 986
349 445 -886
488 522 -241
208 378 -749
533 116 -997
179 287 152
126 590 -853
649 872 883
358 364 275
598 376 -596
701 677 299
326 689 -301
315 776 628
781 536 810
518 757 980
415 550 124
800 30 -566
363 624 -488
468 158 -100
116 432 -735
783 760 341
796 408 61
717 665 -273
659 677 -557
186 120 351
400 556 -582
104 494 -728
603 343 -175
56 71 118
674 105 235
238 441 -322
636 301 -221
34 546 -114
728 429 -339
854 645 -63
23 309 -623
667 525 -265
135 660 -758
24 439 198
36 775 876
539 485 327
835 681 889
411 117 -60
801 47 501
152 47 995
586 440 470
247 486 -509
208 798 -608
868 410 49
655 346 52
94 66 -818
594 292 385
46 804 111
810 543 792
187 367 -478
553 692 -813
379 391 348
543 445 632
32 734 -399
438 29 324
230 110 -63
469 702 175
462 364 -605
729 267 322
82 308 416
449 145 -973
697 679 859
78 635 364
222 868 -184
813 110 895
447 413 -201
621 781 -142
92 377 526
659 555 -808
108 741 -432
61 712 -99
841 81 296
376 124 -66
122 661 206
788 370 396
640 489 -502
204 189 -771
228 612 27
28 301 -958
6 224 706
184 377 222
707 631 -737
212 761 185
799 384 -341
159 286 572
530 884 82
596 568 315
679 854 413
308 826 883
125 731 -597
202 58 269
31 253 474
205 108 -832
863 331 14
549 468 -558
435 109 -747
818 666 -713
741 383 -547
496 525 -358
27 269 80
563 31 -661
880 362 380
216 220 191
799 711 -950
357 24 -164
201 340 399
806 16 478
843 192 -74
34 44 -412
441 351 -537
572 146 -530
196 203 -762
847 264 -694
523 117 -170
312 393 -125
575 41 -552
117 851 -983
214 562 -831
628 97 -650
444 420 -473
295 426 663
772 105 464
578 522 -193
150 194 -344
454 427 804
35 198 189
521 281 -885
471 395 -560
699 292 256
229 294 -392
520 271 -269
300 296 -234
759 700 770
613 6 -372
770 797 801
635 510 970
817 88 676
123 267 369
390 88 869
359 87 336
781 400 720
82 342 -110
368 711 804
649 224 3
776 430 -958
867 585 954
533 106 729
152 559 -281
641 349 -496
355 412 48
43 751 648
698 672 -732
67 250 -366
388 305 -437
113 442 -227
468 842 326
583 89 154
337 335 -125
212 522 234
308 274 363
421 127 434
603 474 -546
821 446 521
837 845 625
396 613 433
820 109 904
826 3 379
344 577 590
354 505 -917
583 837 -828
331 702 300
606 400 -457
884 875 758
633 693 -410
602 60 -92
860 445 196
245 37 739
400 433 -926
307 129 408
225 420 -310
766 388 -647
591 147 752
769 374 -915
491 166 -411
441 93 660
635 112 695
638 170 -615
498 595 841
220 282 446
764 834 -802
579 675 -905
874 875 161
864 165 398
552 703 -375
741 311 458
749 408 -955
652 71 -192
230 322 78
72 480 519
523 123 830
445 460 267
576 316 -799
846 504 696
224 447 592
549 118 -972
584 133 -162
447 525 -176
190 92 -717
776 423 250
127 636 555
394 407 -518
600 737 -911
667 478 -544
825 491 511
114 436 -206
573 277 -437
119 665 954
260 82 466
441 143 229
191 380 898
645 179 955
499 336 -107
112 247 794
297 783 953
630 129 -198
210 579 -24
789 45 106
34 42 17
757 58 -620
747 224 -402
418 359 645
29 594 819
676 390 106
485 887 557
666 312 -652
161 880 -364
724 503 865
85 295 -441
511 415 -113
683 337 19
840 824 908
795 456 -756
784 705 776
639 608 -214
804 432 86
679 523 -583
93 224 372
894 576 192
408 169 -672
674 775 531
765 598 -996
608 485 377
560 735 687
161 231 -661
352 127 -351
689 566 -94
756 645 -813
688 461 638
444 222 912
675 679 26
78 326 517
490 846 -221
330 82 755
213 315 -228
830 698 77
44 480 -753
609 766 -680
158 479 509
396 423 626
345 705 119
178 656 640
278 882 627
858 71 -645
77 122 504
72 102 262
889 775 -971
707 706 -108
693 645 770
571 283 630
95 554 448
818 115 431
824 573 -510
175 632 -556
532 687 828
123 301 142
134 363 496
365 250 686
524 537 898
419 492 -831
841 79 15
116 741 -350
332 422 526
418 12 159
850 294 194
137 865 253
222 48 -382
560 53 612
30 730 56
492 117 -596
201 293 -626
827 639 -356
632 510 42
165 337 779
842 330 -162
55 848 -977
353 55 -367
506 830 -721
437 376 -8
64 357 -248
340 204 299
139 494 -651
627 81 -843
101 210 757
60 202 -134
853 643 -938
67 701 947
160 818 683
301 5 -373
175 160 -150
691 125 455
106 497 -63
726 247 285
584 736 -64
363 858 790
225 688 547
372 719 -864
661 873 -228
383 441 899
229 71 -316
828 221 678
627 747 -651
775 268 -404
551 177 344
780 135 -880
428 199 236
883 220 -194
115 635 -384
103 799 390
151 461 -374
126 695 -920
125 622 895
6 750 523
844 198 61
89 249 -564
677 219 537
158 437 367
190 596 197
726 841 -410
618 847 -800
694 585 996
676 238 996
467 363 34
113 445 295
792 640 440
224 878 -367
514 330 11
203 625 -701
12 44 -158
150 209 968
655 713 -574
50 352 -648
813 606 435
547 144 577
883 27 33
334 516 99
3 616 309
876 129 -642
835 65 485
733 695 656
616 840 148
157 201 -176
644 111 -617
846 779 -38
22 250 -986
4 262 -361
90 656 205
185 591 -339
563 406 -266
473 80 -305
850 485 160
503 24 -767
22 476 662
17 656 880
880 12 -606
114 717 237
548 587 755
63 869 682
688 94 684
160 773 98
69 68 -489
211 506 550
270 529 289
578 247 567
374 767 256
717 207 162
243 459 304
825 790 228
769 193 -530
542 152 -845
74 543 -390
503 1 -251
676 804 -669
632 238 574
548 44 694
17 867 -847
538 617 -646
606 434 262
855 815 209
58 201 137
135 346 737
721 110 782
32 529 393
335 737 683
32 88 601
637 522 -23
36 19 -222
330 830 -648
448 92 886
797 738 336
657 706 855
695 429 505
636 302 -911
572 884 579
60 256 -544
289 705 -725
875 797 179
576 642 -914
620 678 -553
40 134 -448
546 585 714
580 509 434
617 47 813
49 863 443
232 106 331
58 674 -436
131 688 876
53 195 783
477 628 -855
154 572 -429
438 683 600
699 213 829
80 368 -998
410 386 -9
372 578 -210
452 83 609
818 740 -211
871 878 -477
411 742 -442
164 34 -514
614 527 -414
256 861 -615
570 139 -727
733 865 -961
78 431 699
64 67 -177
805 239 623
540 663 -534
210 807 467
439 169 -479
393 675 886
247 431 273
510 632 840
558 886 937
700 349 -200
226 699 60
503 769 -931
893 165 909
78 150 102
989 846
637 834 894
530 253 496
742 860 -782
815 703 170
771 350 648
482 210 931
498 890 -480
54 158 -171
192 965 17
715 707 -179
630 958 216
748 554 -404
213 365 -871
919 245 681
243 234 -449
732 95 -354
955 2 539
552 417 193
663 778 249
589 60 -177
985 524 373
390 501 23
898 21 525
770 589 140
823 630 -926
608 292 164
215 477 -503
290 630 -548
626 813 213
386 765 525
832 609 350
744 203 712
876 454 633
233 832 701
85 207 -215
836 365 -547
460 244 -645
441 942 351
932 162 851
195 578 -86
330 828 15
590 122 202
154 284 -823
731 16 -257
197 470 -866
631 961 666
495 678 682
491 453 -912
261 182 -970
683 429 -42
